,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
591,A-592,Source2,2,2016-03-10 16:14:42,2016-03-10 16:59:42,39.741505,-84.16555,,,0.01,Accident on Wayne Ave at Anderson St.,Anderson St,Dayton,Montgomery,OH,45410-2101,US,US/Eastern,KFFO,2016-03-10 16:18:00,60.8,,100.0,29.96,2.0,WSW,5.8,,Light Rain,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
592,A-593,Source2,3,2016-03-10 15:57:41,2016-03-10 16:43:47,39.978668,-82.974152,,,0.01,Accident on I-670 Westbound at Exits 4C 5 5A 5B I-71 Innerbelt.,I-670 W,Columbus,Franklin,OH,43203,US,US/Eastern,KCMH,2016-03-10 15:51:00,60.1,,90.0,29.98,5.0,SW,12.7,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
593,A-594,Source2,3,2016-03-10 16:41:06,2016-03-10 17:26:06,39.59670300000001,-84.238388,,,0.01,Accident on I-75 Northbound at Exit 41 Austin Blvd.,I-75 S,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2016-03-10 16:35:00,60.1,,93.0,29.96,2.0,SSW,6.9,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
594,A-595,Source2,2,2016-03-10 18:08:00,2016-03-10 23:59:00,39.919376,-82.936417,,,0.01,Left lane blocked due to accident on OH-104 Frank Refugee Expy Eastbound at Alum Creek Dr.,Frank Refugee Expy,Columbus,Franklin,OH,43207,US,US/Eastern,KLCK,2016-03-10 18:15:00,58.5,,99.0,29.98,5.0,SW,5.8,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
595,A-596,Source2,3,2016-03-10 18:34:00,2016-03-10 23:00:00,39.788647,-84.18390699999998,,,0.01,Right lane blocked due to accident on I-75 Southbound at Exit 56 Stanley Ave.,I-75 S,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,2016-03-10 18:58:00,57.6,,100.0,30.02,2.5,North,11.5,0.11,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
596,A-597,Source2,2,2016-03-10 19:17:46,2016-03-10 19:47:46,39.858292,-83.003548,,,0.01,Accident on US-23 High St Northbound at US-23 High St.,S High St,Lockbourne,Franklin,OH,43137-9212,US,US/Eastern,KLCK,2016-03-10 19:15:00,58.6,,98.0,30.0,5.0,West,9.2,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
597,A-598,Source2,2,2016-03-10 20:21:40,2016-03-10 20:51:40,39.832066,-83.000374,,,0.01,Delays due to accident and traffic signal failure on US-23 High St both ways at OH-665 Jackson St.,S High St,Lockbourne,Franklin,OH,43137,US,US/Eastern,KLCK,2016-03-10 20:15:00,56.5,,95.0,30.03,10.0,North,9.2,,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
598,A-599,Source2,2,2016-03-11 05:06:12,2016-03-11 05:36:12,39.965687,-83.009842,,,0.01,Accident on US-33 Long St at Neil Ave. Expect delays.,Neil Ave,Columbus,Franklin,OH,43215-2362,US,US/Eastern,KCMH,2016-03-11 04:51:00,46.9,,80.0,30.19,8.0,NNE,10.4,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
599,A-600,Source2,3,2016-03-11 07:22:54,2016-03-11 07:52:54,39.974941,-83.10006,,,0.01,Left hand shoulder blocked due to accident on I-70 Eastbound at Exit 94 Wilson Rd.,N Wilson Rd,Columbus,Franklin,OH,43204,US,US/Eastern,KTZR,2016-03-11 07:15:00,44.6,40.7,93.0,30.28,10.0,NNE,6.9,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
600,A-601,Source2,2,2016-03-11 07:28:06,2016-03-11 07:58:06,41.403664,-82.13942,,,0.01,Accident on OH-2 Eastbound at I-90. Expect delays.,OH-2 W,Elyria,Lorain,OH,44035,US,US/Eastern,KLPR,2016-03-11 07:33:00,37.0,30.4,89.0,30.33,10.0,NE,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
601,A-602,Source2,3,2016-03-11 07:28:40,2016-03-11 07:58:40,41.323063,-82.616463,,,0.01,Accident on I-80 Eastbound near Exit 118 US-250 US Highway 250. Expect delays.,US Highway 250 N,Milan,Erie,OH,44846,US,US/Eastern,KPCW,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
602,A-603,Source2,2,2016-03-11 07:46:20,2016-03-11 08:16:20,41.420448,-81.828468,,,0.01,Accident on Berea Fwy Northbound at Exits 238 239 I-480. Expect delays.,Outerbelt South Fwy W,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,2016-03-11 07:51:00,37.0,28.9,89.0,30.37,10.0,North,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
603,A-604,Source2,2,2016-03-11 08:06:35,2016-03-11 08:36:35,39.816311,-84.130341,,,0.01,Accident on OH-201 Brandt Pike at Harshman Rd / Needmore Rd.,Brandt Pike,Dayton,Montgomery,OH,45424,US,US/Eastern,KFFO,2016-03-11 07:58:00,45.5,40.3,98.0,30.33,10.0,NE,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
604,A-605,Source2,2,2016-03-11 08:38:31,2016-03-11 09:08:31,39.798302,-84.235229,,,0.01,Accident on Siebenthaler Ave at Philadelphia Dr. Expect delays.,W Siebenthaler Ave,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-03-11 08:56:00,45.0,38.9,90.0,30.33,7.0,NNE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
605,A-606,Source2,2,2016-03-11 08:36:58,2016-03-11 09:06:58,39.767513,-84.194016,,,0.01,Accident on OH-48 Main St at McPherson St / White Allen Ave. Expect delays.,White Allen Ave,Dayton,Montgomery,OH,45405-4929,US,US/Eastern,KDAY,2016-03-11 08:56:00,45.0,38.9,90.0,30.33,7.0,NNE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
606,A-607,Source2,2,2016-03-11 09:01:09,2016-03-11 09:31:09,39.671932,-84.210815,,,0.01,Accident on Alex Bell Rd at Portsmouth Way.,Portsmouth Way,Dayton,Montgomery,OH,45459-7909,US,US/Eastern,KMGY,2016-03-11 08:53:00,46.9,,80.0,30.31,8.0,NE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
607,A-608,Source2,2,2016-03-11 09:20:22,2016-03-11 09:50:22,39.781044,-84.242554,,,0.0,Accident on Otterbein Ave at Kipling Dr.,Kipling Dr,Dayton,Montgomery,OH,45406-3915,US,US/Eastern,KDAY,2016-03-11 08:56:00,45.0,38.9,90.0,30.33,7.0,NNE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
608,A-609,Source2,2,2016-03-11 09:12:17,2016-03-11 09:42:17,39.774738,-84.174683,,,0.01,Accident on OH-202 Troy St at Chapel St.,Chapel St,Dayton,Montgomery,OH,45404-1809,US,US/Eastern,KFFO,2016-03-11 08:58:00,45.9,40.8,95.0,30.34,10.0,NNE,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
609,A-610,Source2,2,2016-03-11 09:42:23,2016-03-11 10:12:23,39.767204,-84.162796,,,0.0,Accident on Burlington Ave at 1st St.,E 1st St,Dayton,Montgomery,OH,45403-1154,US,US/Eastern,KFFO,2016-03-11 09:28:00,46.4,40.7,87.0,30.32,10.0,NE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
610,A-611,Source2,2,2016-03-11 09:37:00,2016-03-11 11:37:00,39.95166,-83.017601,,,0.01,Entry ramp closed due to accident on OH-315 Innerbelt Southbound at I-70.,South Fwy S,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-03-11 09:51:00,45.0,40.1,80.0,30.33,10.0,NE,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
611,A-612,Source2,3,2016-03-11 09:37:00,2016-03-11 11:37:00,39.950317,-83.01724200000002,,,0.01,Entry ramp closed due to accident on I-71 Northbound at Exit 106B I-70.,I-70 E,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2016-03-11 09:50:00,46.4,40.7,87.0,30.33,10.0,NNE,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
612,A-613,Source2,2,2016-03-11 09:50:13,2016-03-11 10:20:13,39.732437,-84.20874,,,0.01,Accident on Edwin C Moses Blvd at River Rd.,E River Rd,Moraine,Montgomery,OH,45439-1765,US,US/Eastern,KMGY,2016-03-11 09:53:00,46.0,40.6,83.0,30.32,8.0,ENE,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
613,A-614,Source2,2,2016-03-11 10:05:05,2016-03-11 10:35:05,39.253136,-84.135544,,,0.01,Accident on OH-132 State Route 132 at Shiloh Rd. Expect delays.,State Route 132,Goshen,Clermont,OH,45122-9714,US,US/Eastern,KI69,2016-03-11 10:13:00,49.6,,82.0,30.31,10.0,NE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
614,A-615,Source2,2,2016-03-11 10:06:28,2016-03-11 10:36:28,39.790283,-84.190063,,,0.01,Accident on Keowee St at Dixie Dr / Embury Park Rd. Expect delays.,N Dixie Dr,Dayton,Montgomery,OH,45414-5602,US,US/Eastern,KDAY,2016-03-11 09:56:00,46.0,41.0,86.0,30.34,9.0,NE,10.4,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
615,A-616,Source2,2,2016-03-11 10:39:00,2016-03-11 15:00:00,39.946922,-83.031151,,,0.0,Entry ramp closed due to accident on Princeton Ave in Franklinton.,S Princeton Ave,Columbus,Franklin,OH,43223-2241,US,US/Eastern,KTZR,2016-03-11 10:50:00,48.2,,76.0,30.33,10.0,ENE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
616,A-617,Source2,2,2016-03-11 10:51:00,2016-03-11 15:00:00,39.956467,-83.045815,,,0.01,Entry ramp closed due to accident on US-40 Broad St at I-70.,W Broad St,Columbus,Franklin,OH,43223-1206,US,US/Eastern,KTZR,2016-03-11 10:50:00,48.2,,76.0,30.33,10.0,ENE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
617,A-618,Source2,2,2016-03-11 11:36:04,2016-03-11 12:06:04,39.641197,-84.157799,,,0.01,Accident on OH-725 Far Hills Ave at Elmwood Dr.,W Elmwood Dr,Dayton,Montgomery,OH,45459,US,US/Eastern,KMGY,2016-03-11 11:53:00,48.9,,74.0,30.33,10.0,NE,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
618,A-619,Source2,2,2016-03-11 12:18:00,2016-03-11 13:33:00,41.425308,-81.897865,,,0.01,Accident on OH-252 Lorain Rd near Westview Dr.,Lorain Rd,North Olmsted,Cuyahoga,OH,44070-2051,US,US/Eastern,KCLE,2016-03-11 11:51:00,37.0,31.0,89.0,30.43,10.0,North,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
619,A-620,Source2,4,2016-03-11 13:18:48,2016-03-11 13:48:48,39.917412,-83.014236,,,0.01,Entry ramp closed due to accident on OH-104 Frank Rd Northbound at I-71.,Frank Rd,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2016-03-11 12:50:00,51.8,,67.0,30.34,10.0,ENE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
620,A-621,Source2,3,2016-03-11 14:38:00,2016-03-11 22:22:00,39.981674,-82.984566,,,0.01,Delays and left lane closed due to accident on I-71 Innerbelt Southbound at Exit 108B I-670.,North Fwy S,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,2016-03-11 14:51:00,55.0,,51.0,30.32,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
621,A-622,Source2,2,2016-03-11 15:30:55,2016-03-11 16:00:55,39.994205,-83.024689,,,0.01,Accident on OH-315 Olentangy Fwy Southbound at Cannon Dr.,Olentangy Fwy N,Columbus,Franklin,OH,43212,US,US/Eastern,KOSU,2016-03-11 15:53:00,55.9,,55.0,30.31,10.0,ENE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
622,A-623,Source2,3,2016-03-11 17:02:09,2016-03-11 17:47:09,40.004406,-82.918137,,,0.01,Accident on I-670 Northeast Fwy Eastbound at Exit 9 International Gtwy. Approach with care.,Northeast Fwy N,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,2016-03-11 16:51:00,57.0,,51.0,30.31,10.0,ENE,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
623,A-624,Source2,3,2016-03-11 17:10:00,2016-03-11 22:22:00,40.084126,-83.137772,,,0.01,Right lane blocked due to accident on I-270 Outerbelt Northbound at I-270 Outerbelt. Approach with care.,Outerbelt N,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,2016-03-11 16:53:00,57.0,,51.0,30.32,10.0,East,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
624,A-625,Source2,2,2016-03-11 17:15:55,2016-03-11 17:45:55,39.959778,-82.997467,,,0.01,Accident on US-33 3rd St at Chapel St.,E Chapel St,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-03-11 16:51:00,57.0,,51.0,30.31,10.0,ENE,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
625,A-626,Source2,3,2016-03-11 17:07:00,2016-03-11 22:22:00,40.008327,-82.986023,,,0.01,Right lane blocked due to accident on I-71 Southbound at Exit 112 Hudson St.,North Fwy S,Columbus,Franklin,OH,43211,US,US/Eastern,KCMH,2016-03-11 16:51:00,57.0,,51.0,30.31,10.0,ENE,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
626,A-627,Source3,3,2016-03-11 17:35:00,2016-03-11 23:11:00,39.977394,-83.150467,,,0.01,Right lane blocked due to accident on I-70 Westbound at Exits 91 91A 91B Hilliard Rome Rd.,Hilliard Rome Rd,Columbus,Franklin,OH,43228,US,US/Eastern,KTZR,2016-03-11 17:50:00,55.4,,54.0,30.31,10.0,East,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
627,A-628,Source3,3,2016-03-11 18:34:00,2016-03-11 22:22:00,40.025917,-82.994576,,,0.01,L lane blocked due to accident on I-71 Southbound at Exit 113 Silver Dr.,North Fwy S,Columbus,Franklin,OH,43224,US,US/Eastern,KCMH,2016-03-11 18:51:00,51.1,,61.0,30.32,10.0,NE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
628,A-629,Source2,3,2016-03-12 07:03:00,2016-03-12 10:00:00,41.40752,-81.64746099999998,,,0.01,Left lane closed due to accident on I-480 Westbound at Exit 20A-B I-77.,Outerbelt South Fwy W,Independence,Cuyahoga,OH,44131,US,US/Eastern,KBKL,2016-03-12 06:53:00,35.1,,89.0,30.25,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
629,A-630,Source2,3,2016-03-12 10:48:00,2016-03-12 14:00:00,41.060379,-81.554153,,,0.01,Right lane closed due to accident on I-77 I-76 before Exit 21A East Ave.,I-77 N,Akron,Summit,OH,44307,US,US/Eastern,KAKR,2016-03-12 10:54:00,57.0,,51.0,30.2,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
630,A-631,Source2,3,2016-03-12 11:55:00,2016-03-12 23:59:00,40.10564,-82.949692,,,0.01,Lane blocked on exit ramp due to accident on I-270 Outerbelt Westbound at Exit 27 Cleveland Ave.,Outerbelt W,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2016-03-12 11:53:00,59.0,,55.0,30.17,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
631,A-632,Source2,2,2016-03-14 04:23:17,2016-03-14 04:53:17,39.732307,-84.240646,,,0.01,Accident on Nicholas Rd at Louella Ave.,Louella Ave,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-03-14 04:24:00,57.0,,100.0,29.74,6.0,SSW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
632,A-633,Source2,2,2016-03-14 06:10:12,2016-03-14 06:40:12,38.892097,-84.208702,,,0.0,Accident on OH-232 State Route 232 at OH-756 State Route 756. Expect delays.,State Route 232,Moscow,Clermont,OH,45153-9709,US,US/Eastern,KI69,2016-03-14 06:13:00,56.7,,100.0,29.75,10.0,South,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
633,A-634,Source2,2,2016-03-14 07:03:27,2016-03-14 07:33:27,39.536186,-84.235069,,,0.01,Accident on OH-741 State Route 741 near School Driveway. Expect delays.,School Driveway,Springboro,Warren,OH,45066,US,US/Eastern,KMGY,2016-03-14 07:05:00,55.9,,97.0,29.74,2.5,South,10.4,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
634,A-635,Source2,2,2016-03-14 07:27:29,2016-03-14 07:57:29,39.805882,-84.21578199999998,,,0.0,Accident on Nottingham Rd at Daleview Ave.,E Nottingham Rd,Dayton,Montgomery,OH,45405-1642,US,US/Eastern,KDAY,2016-03-14 07:19:00,57.0,,100.0,29.74,5.0,South,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
635,A-636,Source2,2,2016-03-14 07:31:17,2016-03-14 08:01:17,39.944817,-82.877861,,,0.01,Accident on Livingston Ave at OH-317 Hamilton Rd. Expect delays.,S Hamilton Rd,Columbus,Franklin,OH,43227-2428,US,US/Eastern,KCMH,2016-03-14 07:28:00,57.2,,94.0,29.75,9.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
636,A-637,Source2,2,2016-03-14 07:45:42,2016-03-14 08:15:42,39.370232,-84.249039,,,0.0,Accident on Mason Morrow Millgrove Rd near Columbia Rd.,Columbia Rd,Mason,Warren,OH,45040-9634,US,US/Eastern,KHAO,2016-03-14 07:53:00,51.1,,100.0,29.75,0.2,Calm,,,Fog,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
637,A-638,Source2,2,2016-03-14 07:56:41,2016-03-14 08:26:41,39.734035,-84.14502,,,0.0,Accident on Watervliet Ave at Westfield Ave / Rosemont Blvd.,Watervliet Ave,Dayton,Montgomery,OH,45420-2543,US,US/Eastern,KFFO,2016-03-14 07:58:00,57.4,,100.0,29.75,6.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
638,A-639,Source2,2,2016-03-14 07:58:00,2016-03-14 08:28:00,39.808914,-83.97833299999998,,,0.01,Accident on OH-235 State Route 235 at Herr Rd.,State Route 235,Fairborn,Greene,OH,45324-9730,US,US/Eastern,KFFO,2016-03-14 07:58:00,57.4,,100.0,29.75,6.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
639,A-640,Source2,2,2016-03-14 08:03:00,2016-03-14 08:33:00,39.735283,-84.161659,,,0.01,Accident on Wilmington Ave at Firwood Dr.,Firwood Dr,Dayton,Montgomery,OH,45419,US,US/Eastern,KMGY,2016-03-14 08:07:00,55.9,,97.0,29.75,3.0,South,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
640,A-641,Source2,2,2016-03-14 08:06:40,2016-03-14 08:36:40,39.820873,-84.237328,,,0.01,Accident on OH-48 Main St at Cedarlawn Dr.,Cedarlawn Dr,Dayton,Montgomery,OH,45415-2902,US,US/Eastern,KDAY,2016-03-14 08:08:00,55.9,,100.0,29.76,0.5,SSW,10.4,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
641,A-642,Source2,2,2016-03-14 08:07:27,2016-03-14 08:37:27,40.105621,-83.091125,,,0.01,Accident on Snouffer Rd at Sawmill Rd. Expect delays.,Snouffer Rd,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,2016-03-14 07:53:00,57.0,,96.0,29.76,5.0,SSW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
642,A-643,Source2,2,2016-03-14 08:35:36,2016-03-14 09:05:36,39.050854,-84.07486,,,0.01,Accident on Old State Route 32 near Lori Lynn Dr. Expect delays.,Old State Route 32,Batavia,Clermont,OH,45103,US,US/Eastern,KI69,2016-03-14 08:33:00,57.4,,100.0,29.76,10.0,SSE,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
643,A-644,Source2,2,2016-03-14 09:01:50,2016-03-14 09:31:50,39.751579,-84.239983,,,0.01,Accident on 3rd St at Abbey Ave.,Abbey Ave,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-03-14 08:56:00,57.0,,100.0,29.75,0.5,SSW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
644,A-645,Source2,3,2016-03-14 09:03:48,2016-03-14 09:33:48,41.404495,-82.116928,,,0.01,Accident on I-90 Westbound at Exits 145A 145B OH-57 Lorain Blvd. Expect delays.,Lorain Blvd,Elyria,Lorain,OH,44035,US,US/Eastern,KLPR,2016-03-14 08:53:00,57.9,,90.0,29.73,6.0,South,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
645,A-646,Source2,2,2016-03-14 09:14:25,2016-03-14 09:44:25,39.625694,-84.200005,,,0.01,Accident on Yankee St at Lyons Rd.,Lyons Rd,Dayton,Montgomery,OH,45458-1881,US,US/Eastern,KMGY,2016-03-14 09:24:00,57.9,,93.0,29.74,6.0,South,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
646,A-647,Source2,2,2016-03-14 09:22:34,2016-03-14 09:52:34,41.383537,-83.641235,,,0.0,Accident on Frazee Ave at College Dr.,Frazee Ave,Bowling Green,Wood,OH,43402,US,US/Eastern,KTDZ,2016-03-14 08:53:00,57.0,,89.0,29.72,4.0,SSW,9.2,,Overcast,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
647,A-648,Source2,2,2016-03-14 09:34:02,2016-03-14 10:04:02,39.76926,-84.236465,,,0.01,Accident on Bridge St at Oxford Ave.,Oxford Ave,Dayton,Montgomery,OH,45406-4337,US,US/Eastern,KDAY,2016-03-14 09:35:00,57.0,,100.0,29.75,2.0,South,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
648,A-649,Source2,2,2016-03-14 09:34:35,2016-03-14 10:04:35,39.592564,-84.155518,,,0.0,Accident on Atchison Rd at Mallet Dr.,Mallet Dr,Dayton,Montgomery,OH,45458-9341,US,US/Eastern,KMGY,2016-03-14 09:24:00,57.9,,93.0,29.74,6.0,South,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
